,Date,H/A,Opp,W/L,P,OppP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
5,2022-10-28,H,HOU,W,125,111,48,90,.533,13,35,.371,16,20,.800,11,45,30,9,6,15,19,124.3,110.4,100.5,.222,.389,.633,53.6,62.5,9.0,10.7,.606,13.2,29.7,.178,.500,12.7,72.3,.181
6,2022-11-02,H,MEM,L,106,111,36,89,.404,13,33,.394,21,26,.808,16,46,27,5,3,20,17,107.2,112.3,98.9,.292,.371,.528,50.0,75.0,5.1,5.5,.478,16.6,30.8,.236,.536,12.9,75.0,.265
7,2022-11-04,A,PHO,W,108,106,43,85,.506,10,23,.435,12,15,.800,11,42,30,6,3,17,24,114.8,112.7,94.1,.176,.271,.590,51.9,69.8,6.4,6.1,.565,15.7,29.7,.141,.518,15.6,70.5,.241
8,2022-11-05,A,PHO,L,82,102,30,79,.380,7,15,.467,15,24,.625,8,40,22,5,7,17,26,86.5,107.5,94.9,.304,.190,.458,47.6,73.3,5.3,13.5,.424,16.0,19.5,.190,.494,12.9,74.4,.256
9,2022-11-07,A,MIA,W,110,107,38,72,.528,16,37,.432,18,21,.857,4,37,27,7,2,18,16,117.3,114.1,93.8,.292,.514,.677,53.6,71.1,7.5,4.4,.639,18.1,12.9,.250,.560,9.9,86.8,.155
10,2022-11-09,A,CHO,W,105,95,40,75,.533,11,34,.324,14,25,.560,8,45,28,5,4,17,19,115.2,104.3,91.1,.333,.453,.610,51.7,70.0,5.5,7.8,.607,16.5,26.7,.187,.429,9.8,64.9,.187
11,2022-11-10,A,NOP,W,106,95,37,85,.435,12,34,.353,20,26,.769,11,46,25,8,2,8,14,113.4,101.7,93.5,.306,.400,.550,50.5,67.6,8.6,3.9,.506,7.7,23.4,.235,.481,16.0,79.5,.241
12,2022-11-12,A,DAL,L,112,117,36,80,.450,13,31,.419,27,35,.771,12,44,20,6,2,12,21,119.0,124.4,94.1,.438,.388,.587,52.4,55.6,6.4,5.3,.531,11.2,26.7,.338,.593,10.6,82.1,.259
13,2022-11-15,H,SAS,W,117,110,41,79,.519,15,32,.469,20,26,.769,9,39,22,6,3,15,17,121.1,113.8,96.6,.329,.405,.647,50.6,53.7,6.2,5.4,.614,14.2,25.0,.253,.571,17.0,73.2,.153
14,2022-11-17,H,BRK,L,107,109,36,93,.387,13,36,.361,22,27,.815,8,39,22,9,5,9,22,105.7,107.7,101.2,.290,.387,.510,45.3,61.1,8.9,10.0,.457,7.9,16.0,.237,.576,16.0,86.1,.228
15,2022-11-19,H,UTA,L,113,118,39,83,.470,13,42,.310,22,27,.815,10,43,27,11,8,17,22,113.3,118.3,99.7,.325,.506,.595,50.6,69.2,11.0,15.4,.548,15.2,24.4,.265,.538,11.4,75.0,.220
16,2022-11-21,A,MIL,L,111,119,44,93,.473,8,29,.276,15,19,.789,12,40,19,5,3,15,17,110.8,118.8,100.2,.204,.312,.548,48.8,43.2,5.0,5.2,.516,12.9,27.3,.161,.599,12.6,73.7,.186
17,2022-11-23,A,CLE,L,96,114,35,78,.449,13,31,.419,13,13,1.000,11,32,28,9,4,16,24,110.8,131.6,86.6,.167,.397,.573,45.1,80.0,10.4,8.5,.532,16.0,28.2,.167,.635,16.0,65.6,.270
18,2022-11-25,A,NYK,W,132,129,42,85,.494,10,32,.313,38,51,.745,13,48,24,3,3,12,24,123.3,120.5,97.0,.600,.376,.614,52.2,57.1,2.8,4.7,.553,10.0,28.9,.447,.500,7.9,74.5,.229
19,2022-11-27,A,BRK,L,97,111,35,79,.443,12,33,.364,15,22,.682,11,42,27,4,2,13,16,109.6,125.4,88.5,.278,.418,.547,52.5,77.1,4.5,4.7,.519,12.8,24.4,.190,.622,7.5,88.6,.179
20,2022-11-29,H,LAC,L,112,118,42,90,.467,17,35,.486,11,15,.733,9,43,24,6,7,11,23,115.2,121.4,97.2,.167,.389,.580,47.3,57.1,6.2,12.1,.561,10.2,20.9,.122,.534,11.4,70.8,.258
21,2022-11-30,A,LAL,L,109,128,42,90,.467,8,24,.333,17,21,.810,12,45,21,4,5,10,25,111.9,131.4,97.4,.233,.267,.549,48.4,50.0,4.1,8.3,.511,9.2,25.5,.189,.567,6.1,71.7,.186
